match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5440136716,4559249917,TRUE,5/28/2020 12:58,1370,3412,4,7,22,61,7,185,"17,6,110,20,14","10,26,114,33,99"
5440136517,4559250662,FALSE,5/28/2020 12:58,1279,3372,2,0,22,64,6,185,"3,121,95,80,96","43,86,14,40,74"
5440135813,4559239039,FALSE,5/28/2020 12:57,914,2892,2,0,3,58,4,161,"29,53,79,42,6","34,25,47,52,82"
5440135614,4559245856,FALSE,5/28/2020 12:57,1111,,,7,22,21,2,183,"14,42,80,35,26","101,18,27,44,99"
5440135501,4559252898,FALSE,5/28/2020 12:57,1448,4307,8,7,22,71,10,227,"26,47,44,7,121","94,20,64,96,62"
5440135017,4559252884,TRUE,5/28/2020 12:57,1469,2958,1,7,22,52,5,134,"74,82,41,68,51","3,44,48,120,35"
5440134803,4559253836,TRUE,5/28/2020 12:56,1558,6124,1,0,4,77,4,154,"119,4,42,100,106","35,36,40,109,66"
5440134507,4559237318,FALSE,5/28/2020 12:57,931,4892,2,0,3,65,5,261,"60,49,108,111,17","78,86,87,72,39"
5440134216,4559245047,TRUE,5/28/2020 12:56,1212,4771,5,7,22,67,7,172,"46,38,50,83,8","48,79,64,49,76"
5440133517,4559252959,FALSE,5/28/2020 12:56,1470,3761,4,7,3,64,8,227,"40,39,14,60,41","59,1,19,35,74"
5440133405,4559238558,TRUE,5/28/2020 12:56,1009,3068,2,0,22,47,4,111,"20,111,45,62,7","53,21,98,86,30"
5440133111,4559242388,FALSE,5/28/2020 12:56,1156,4811,2,7,22,76,5,183,"75,56,60,8,105","42,17,129,110,57"
5440133014,4559244399,FALSE,5/28/2020 12:56,1099,,,0,4,45,7,182,"6,28,106,97,46","39,72,82,33,93"
5440132916,4559247790,TRUE,5/28/2020 12:55,1277,3706,4,7,22,46,8,182,"87,62,41,61,90","103,93,54,101,14"
5440132811,4559241103,FALSE,5/28/2020 12:56,1136,3436,1,0,4,64,3,136,"12,21,8,54,97","51,1,9,13,104"
5440132608,4559249616,TRUE,5/28/2020 12:55,1420,2706,2,7,22,41,5,183,"51,73,84,8,21","120,75,1,89,30"
5440131800,4559234198,TRUE,5/28/2020 12:55,965,2689,2,0,5,48,4,132,"13,16,5,77,63","40,100,76,99,119"
5440131618,4559251749,FALSE,5/28/2020 12:55,1472,4173,4,7,22,65,7,136,"107,54,68,2,10","60,74,114,5,121"
5440131410,4559245863,TRUE,5/28/2020 12:55,1257,2559,1,7,22,42,4,136,"44,30,80,60,16","20,19,8,26,73"
5440131315,4559252449,TRUE,5/28/2020 12:55,1575,5027,6,0,3,78,9,236,"4,45,96,68,100","72,110,86,28,76"
