match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5441738109,4560650126,False,1590747229,3570,6420.0,3.0,7,22,80,6,137,"39,114,128,33,64","10,108,86,46,30"
5441740103,4560617163,True,1590747324,1845,4604.0,4.0,7,22,80,7,181,"1,61,45,80,119","18,101,111,46,2"
5441742309,4560617066,True,1590747427,1289,7351.0,5.0,1,2,80,10,151,"100,110,17,43,49","96,80,128,111,11"
5441743303,4560610728,False,1590747454,1375,5004.0,2.0,0,22,80,2,152,"25,22,101,126,72","48,104,21,46,7"
5441744003,4560633055,True,1590747463,2443,4256.0,3.0,7,22,80,6,192,"77,114,25,64,36","13,120,12,30,46"
5441745601,4560622565,False,1590747565,1939,4321.0,5.0,7,22,80,7,187,"52,64,12,59,104","106,53,86,111,114"
5441747611,4560627315,True,1590747649,2021,4583.0,4.0,0,22,80,3,144,"41,45,7,106,25","90,120,84,22,1"
5441748107,4560645824,False,1590747675,2440,4235.0,2.0,7,22,80,4,154,"104,97,41,31,22","76,28,25,30,54"
5441756303,4560627528,False,1590748024,1675,4727.0,2.0,7,22,80,4,132,"105,93,78,84,92","129,79,56,35,88"
5441756413,4560637324,True,1590748039,2228,7379.0,7.0,7,22,80,7,134,"85,38,93,35,77","33,106,20,8,53"
5441758012,4560624486,False,1590748099,1453,5163.0,4.0,7,22,80,8,122,"105,39,12,90,120","114,53,101,19,30"
5441758217,4560615569,False,1590748106,978,6508.0,5.0,7,22,80,8,152,"35,70,39,126,65","106,67,52,26,9"
5441768013,4560646550,True,1590748530,1922,4003.0,4.0,7,22,80,6,187,"86,5,129,48,59","36,99,114,121,31"
5441768909,4560638467,False,1590748551,1741,4979.0,2.0,7,22,80,3,134,"90,106,61,25,108","39,103,3,38,35"
5441770116,4560655752,False,1590748611,2462,4875.0,5.0,7,22,80,6,153,"10,17,27,56,100","87,7,86,74,109"
5441774609,4560644061,False,1590748800,1771,6757.0,2.0,7,22,80,4,131,"40,32,65,104,9","46,120,35,112,80"
5441775205,4560638576,False,1590748826,1492,5118.0,4.0,7,22,80,5,188,"87,53,14,114,77","45,44,126,84,121"
5441777814,4560659962,True,1590748933,2201,4868.0,5.0,7,22,80,6,181,"26,21,93,51,46","44,5,17,3,16"
5441782113,4560637832,False,1590749112,1162,5426.0,3.0,7,22,80,5,187,"11,7,113,12,64","65,119,14,95,46"
5441787817,4560660285,True,1590749331,1891,4675.0,6.0,7,22,80,8,151,"106,56,109,83,84","51,40,10,38,9"
5441788216,4560650652,True,1590749368,1436,5013.0,4.0,7,22,80,8,152,"109,100,72,26,16","37,84,12,106,7"
5441789110,4560674321,False,1590749402,2616,4628.0,4.0,7,22,80,6,192,"31,12,16,46,45","101,17,36,67,83"
5441789704,4560648829,False,1590749426,1427,7413.0,4.0,7,22,80,4,136,"3,106,53,80,86","23,66,126,114,120"
5441792715,4560654702,True,1590749552,1573,5164.0,2.0,7,22,80,4,132,"70,4,13,36,29","95,104,31,84,39"
5441794204,4560678054,True,1590749611,2389,4007.0,2.0,7,22,80,4,155,"15,104,36,84,86","13,99,7,87,114"
5441794513,4560679285,True,1590749626,2744,5917.0,8.0,7,22,80,9,153,"120,10,106,3,28","49,56,126,33,31"
5441794705,4560659700,True,1590749627,1775,4970.0,6.0,7,22,80,7,152,"95,9,86,120,59","45,17,84,2,1"
5441796018,4560647276,True,1590749687,1076,4243.0,3.0,0,22,80,4,137,"29,81,80,86,100","88,104,114,10,53"
5441800810,4560657913,True,1590749878,1322,6008.0,1.0,7,22,80,2,133,"48,100,106,79,19","26,44,126,29,3"
