match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5441037815,4560042432,True,1590705490,2805,4392,2,7,22,80,5,133,"106,90,80,60,84","2,10,46,119,5"
5441039818,4560027514,True,1590705645,1554,5022,2,7,22,80,3,193,"56,58,63,38,4","109,31,126,59,121"
5441041314,4560040789,False,1590705756,2401,5384,3,7,22,80,5,138,"12,84,120,86,76","53,21,32,112,23"
5441045900,4560037832,False,1590706085,1759,5529,3,0,22,80,3,251,"25,48,43,41,31","68,53,80,15,62"
5441051619,4560042589,True,1590706526,1813,6718,4,7,22,80,6,137,"53,26,64,42,77","46,111,72,21,62"
5441052801,4560043745,False,1590706601,1790,4783,3,7,22,80,5,181,"36,42,25,5,93","64,8,112,4,13"
5441054213,4560046549,True,1590706722,1917,5611,2,7,22,80,5,135,"63,126,8,66,31","96,111,119,73,4"
5441056209,4560044228,True,1590706861,1657,6060,4,7,22,80,5,132,"88,48,53,112,46","107,21,121,114,89"
5441056601,4560061274,True,1590706897,3049,5410,5,7,22,80,7,191,"5,114,120,56,13","121,73,32,23,7"
5441057717,4560045992,False,1590706973,1727,4920,3,7,22,80,5,136,"46,114,110,28,30","109,39,100,90,99"
5441060215,4560057291,True,1590707158,2493,6099,6,0,22,80,8,122,"69,5,98,41,25","110,79,104,67,23"
5441060315,4560059878,True,1590707157,2698,5045,3,7,22,80,5,184,"41,11,3,33,86","16,98,77,53,58"
5441063906,4560054108,True,1590707444,1778,5379,1,7,22,80,6,133,"110,119,77,64,38","128,39,70,120,121"
5441067412,4560073436,True,1590707703,3107,5594,5,7,22,80,6,131,"80,36,39,31,7","64,46,84,32,2"
5441067716,4560066023,True,1590707734,2680,5387,5,7,22,80,7,133,"71,107,113,4,56","90,38,87,77,13"
5441068418,4560056192,True,1590707789,1752,5183,4,7,22,80,6,135,"98,84,64,70,11","50,39,100,67,65"
5441070919,4560077501,False,1590707988,3474,4748,3,7,22,80,7,137,"77,73,98,107,3","105,126,85,32,106"
5441071302,4560056465,True,1590708008,1568,4971,3,7,22,80,5,135,"126,17,93,64,7","32,86,31,80,11"
5441071514,4560060827,True,1590708039,1928,5486,3,7,22,80,5,155,"17,36,62,93,121","85,74,86,109,53"
5441073411,4560074505,False,1590708188,3007,4550,3,7,22,80,7,132,"87,62,86,77,1","17,128,105,126,89"
5441076217,4560077223,True,1590708399,2836,6438,2,7,22,80,3,121,"95,37,129,120,17","63,41,53,106,66"
5441078600,4560063126,True,1590708615,1421,5498,6,7,22,80,8,122,"88,23,77,68,36","126,62,1,52,26"
5441080114,4560070380,False,1590708740,1923,7067,3,7,22,80,7,138,"53,65,90,107,41","99,44,9,39,5"
5441084916,4560077299,False,1590709135,2290,4858,3,0,22,80,3,121,"50,54,110,66,46","104,9,129,95,26"
5441086500,4560080281,True,1590709266,2375,6510,4,7,22,80,6,123,"88,53,32,39,112","23,120,35,95,121"
5441088306,4560074898,True,1590709411,1789,5235,2,7,22,80,6,151,"3,39,56,35,104","107,81,128,41,15"
5441090015,4560065017,False,1590709551,753,6575,1,7,22,80,3,121,"99,7,64,32,82","100,46,128,63,81"
5441094704,4560093926,False,1590709956,2753,5394,4,7,22,80,5,121,"3,32,74,19,99","121,85,41,17,79"
5441095119,4560086231,False,1590709966,2235,5179,3,0,22,80,6,132,"73,21,48,11,25","17,7,35,62,3"
5441096401,4560084458,True,1590710092,1997,5625,6,7,3,80,9,236,"45,41,46,104,102","22,114,13,47,75"
