match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5438116512,4557676279,True,1590577825,2192,5778.0,4.0,1,2,80,10,151,"53,51,7,52,90","104,12,83,86,79"
5438120719,4557706921,True,1590577979,4099,5181.0,5.0,7,22,80,7,153,"74,39,102,8,30","110,76,65,26,93"
5438124414,4557692686,False,1590578120,3454,4854.0,7.0,7,22,80,7,137,"80,5,67,7,9","20,32,73,21,14"
5438126417,4557666869,True,1590578194,2214,4859.0,7.0,7,22,80,9,155,"121,62,17,6,104","92,114,14,90,129"
5438128306,4557675960,True,1590578275,2465,4999.0,1.0,7,22,80,2,182,"17,66,114,79,129","25,8,112,120,36"
5438128919,4557708667,False,1590578300,3894,3977.0,1.0,7,22,80,4,155,"99,86,18,7,128","38,66,120,45,77"
5438130118,4557661914,True,1590578344,1813,7069.0,2.0,7,22,80,5,132,"65,106,19,32,121","47,62,107,30,12"
5438130907,4557659736,True,1590578374,1715,5122.0,6.0,7,3,80,9,227,"39,31,7,49,93","51,69,11,75,1"
5438131113,4557681317,False,1590578379,2417,5255.0,3.0,7,22,80,6,192,"30,71,109,108,92","93,119,107,84,104"
5438133618,4557706908,False,1590578479,3519,3186.0,1.0,7,22,80,3,137,"13,109,25,16,111","39,93,64,53,107"
5438134114,4557658994,False,1590578499,1539,5544.0,4.0,7,22,80,4,133,"44,129,30,23,77","38,41,5,17,27"
5438138616,4557663753,True,1590578669,1599,4649.0,6.0,7,22,80,9,135,"82,112,73,129,14","1,111,86,120,114"
5438142419,4557672838,False,1590578810,1852,6082.0,5.0,7,22,80,6,155,"9,19,31,28,41","10,129,7,39,83"
5438142605,4557661150,True,1590578819,1319,4632.0,6.0,7,3,80,8,227,"39,41,129,9,119","101,15,96,114,85"
5438143319,4557669401,True,1590578838,1677,4842.0,5.0,7,22,80,9,135,"50,12,7,106,96","33,45,3,18,10"
5438144110,4557689204,False,1590578870,2543,4957.0,4.0,7,22,80,7,184,"12,39,60,68,114","74,1,64,120,2"
5438144919,4557677124,True,1590578896,1881,6430.0,4.0,7,22,80,5,138,"65,17,9,4,3","67,120,13,86,64"
5438145404,4557665993,False,1590578916,1336,4638.0,2.0,7,22,80,6,135,"5,79,10,38,36","11,75,53,3,89"
5438146202,4557706243,True,1590578950,3150,5246.0,5.0,7,3,80,8,236,"60,35,67,86,74","109,100,87,49,7"
5438154907,4557673053,False,1590579277,1399,4817.0,6.0,7,3,80,9,236,"54,25,71,99,11","17,2,35,86,12"
5438155109,4557695440,True,1590579279,2404,6231.0,5.0,0,22,80,6,131,"3,8,49,75,52","69,90,40,72,64"
5438160203,4557704320,True,1590579446,2189,6061.0,6.0,7,22,80,7,154,"7,2,67,39,111","99,119,41,97,35"
5438161410,4557696883,False,1590579505,2226,4320.0,2.0,7,22,80,6,132,"120,26,63,95,25","68,71,1,56,32"
5438162808,4557683337,True,1590579567,1593,5687.0,6.0,0,22,80,6,154,"36,31,70,49,9","8,65,87,76,89"
5438163416,4557698766,True,1590579572,2258,4227.0,4.0,7,22,80,7,183,"48,119,129,39,31","7,84,93,72,98"
5438165702,4557692927,True,1590579671,1817,4896.0,3.0,7,22,80,6,154,"27,44,46,112,36","19,128,67,88,11"
5438169100,4557697250,True,1590579782,1770,4377.0,7.0,7,22,80,9,188,"12,110,106,85,33","10,14,121,79,36"
5438175604,4557727972,False,1590580026,2721,6072.0,3.0,7,22,80,5,123,"38,39,41,25,64","45,13,126,84,67"
5438177916,4557713202,False,1590580106,2319,5960.0,3.0,7,22,80,5,133,"17,77,110,51,40","34,38,56,37,126"
5438178019,4557690592,True,1590580107,1358,4650.0,5.0,7,22,80,7,183,"86,33,74,37,8","80,18,90,65,129"
5438184009,4557728665,False,1590580328,2687,4695.0,3.0,7,22,80,4,137,"96,82,64,35,63","38,126,111,86,95"
5438187917,4557710839,True,1590580466,1817,5242.0,8.0,7,22,80,9,152,"36,7,64,53,93","90,39,62,129,67"
5438193213,4557721458,False,1590580627,2159,5108.0,3.0,7,22,80,5,135,"104,77,38,9,3","64,126,53,7,93"
5438193409,4557726795,False,1590580656,2353,4853.0,4.0,0,22,80,7,227,"48,70,25,105,40","119,28,5,49,8"
5438196411,4557706851,False,1590580742,1319,6385.0,3.0,7,3,80,6,227,"53,31,52,44,128","64,41,45,62,43"
5438200616,4557740421,True,1590580902,2667,5568.0,6.0,7,3,80,9,236,"106,20,41,129,90","70,2,126,35,79"
5438201506,4557768025,True,1590580933,3690,5268.0,6.0,7,22,80,8,131,"25,120,112,12,102","100,38,61,4,3"
5438202413,4557720448,True,1590580938,1746,5870.0,3.0,7,22,80,5,135,"114,121,38,101,17","1,86,39,10,14"
5438204411,4557728139,True,1590581017,1898,5616.0,4.0,7,22,80,5,191,"126,120,42,63,3","129,86,53,10,92"
5438204713,4557707960,True,1590581038,1214,5156.0,9.0,7,3,80,10,236,"45,60,37,25,48","56,128,51,1,126"
5438206102,4557729852,False,1590581078,1861,4848.0,6.0,7,3,80,8,227,"129,46,111,12,84","15,70,119,83,126"
5438206108,4557730129,True,1590581083,2057,4472.0,6.0,7,22,80,6,186,"93,22,53,11,3","31,104,86,46,42"
5438213915,4557748304,False,1590581328,2527,6379.0,4.0,7,3,80,8,236,"100,89,112,25,64","110,86,10,21,13"
5438216904,4557743191,False,1590581424,2120,4884.0,3.0,7,22,80,4,135,"121,126,104,120,8","56,129,70,66,3"
5438219613,4557754371,True,1590581545,1554,5709.0,8.0,1,2,80,10,134,"17,16,12,121,43","1,63,64,129,86"
5438219915,4557747998,True,1590581518,2339,5617.0,6.0,0,22,80,7,133,"19,5,4,58,74","45,37,121,59,18"
5438219919,4557736215,True,1590581513,1867,5012.0,6.0,7,22,80,6,151,"65,35,106,109,64","12,82,71,38,31"
5438221015,4557767237,True,1590581549,2804,4059.0,2.0,7,22,80,5,152,"67,56,112,17,63","93,86,57,113,83"
5438221107,4557740447,True,1590581548,2032,5429.0,6.0,7,22,80,7,131,"42,91,101,104,128","37,100,95,22,78"
5438224400,4557758785,False,1590581653,2527,7590.0,5.0,7,22,80,5,131,"46,95,16,64,110","53,44,77,87,111"
5438232404,4557753435,True,1590581910,2171,5191.0,5.0,7,3,80,7,227,"80,64,21,120,39","111,126,76,106,28"
5438235312,4557742736,False,1590581995,1554,6275.0,1.0,7,22,80,4,153,"92,103,77,45,9","39,56,17,5,12"
5438240117,4557747034,True,1590582154,1543,8144.0,2.0,7,22,80,5,131,"114,89,90,106,9","104,8,10,69,87"
5438247819,4557748405,True,1590582394,1457,5651.0,4.0,7,22,80,6,153,"21,66,44,120,11","7,1,79,28,39"
5438251014,4557775102,True,1590582495,2335,4939.0,5.0,7,22,80,9,135,"36,83,119,39,10","111,22,51,104,48"
5438252511,4557759166,False,1590582530,1744,5492.0,2.0,7,22,80,6,153,"5,17,1,63,99","49,77,110,68,93"
5438259306,4557771193,False,1590582761,1963,4761.0,3.0,7,3,80,6,227,"56,15,126,105,64","40,44,43,99,83"
5438260507,4557767910,True,1590582797,1803,5885.0,7.0,7,3,80,10,236,"85,19,28,114,126","56,49,108,72,100"
5438267813,4557866290,True,1590583030,2351,5307.0,4.0,7,22,80,5,155,"74,64,8,29,3","79,62,48,100,49"
5438268405,4557773587,False,1590583041,1770,4918.0,5.0,7,22,80,8,155,"12,76,49,64,40","51,96,3,72,106"
5438269316,4557769263,True,1590583076,1638,4964.0,6.0,0,3,80,4,236,"4,50,10,65,111","20,1,19,102,72"
5438269916,4557858635,False,1590583091,2362,7148.0,6.0,7,22,80,6,135,"63,86,114,53,129","111,7,48,65,39"
5438276610,4557793002,True,1590583286,2432,5461.0,5.0,7,22,80,7,122,"110,7,78,46,41","126,114,128,21,104"
5438279419,4557814416,True,1590583392,2132,7157.0,7.0,7,3,80,7,236,"119,83,42,10,104","87,49,70,21,65"
5438283903,4557778624,False,1590583531,1476,5217.0,5.0,7,22,80,5,185,"121,129,28,62,10","120,94,68,84,41"
5438285806,4557782045,True,1590583581,1929,5625.0,4.0,7,22,80,4,131,"119,108,45,68,93","70,3,39,100,49"
5438286119,4557786010,False,1590583596,2188,5611.0,2.0,7,22,80,4,153,"35,45,53,106,67","23,85,33,56,1"
5438294412,4557791724,True,1590583831,2249,6251.0,3.0,7,22,80,3,121,"84,36,105,2,1","101,99,37,95,126"
5438299604,4557782448,True,1590583998,1160,5696.0,2.0,7,22,80,5,138,"39,107,84,95,25","42,104,90,45,76"
5438299619,4557785236,True,1590584002,1772,4944.0,7.0,7,3,80,9,236,"41,50,10,69,35","93,87,53,59,97"
5438299815,4557804641,True,1590584016,1577,4652.0,7.0,0,3,80,7,232,"100,101,46,32,65","15,70,64,129,26"
5438300817,4557831950,True,1590584028,2664,4699.0,5.0,7,22,80,5,137,"106,109,104,119,31","3,63,12,92,100"
5438302010,4557807923,False,1590584073,2588,6781.0,3.0,7,22,80,6,132,"83,104,9,17,53","99,68,23,93,100"
5438302908,4557862937,True,1590584107,1768,4486.0,7.0,7,3,80,9,227,"71,65,35,39,70","120,111,114,86,106"
5438303006,4557796663,True,1590584111,1640,6442.0,5.0,7,22,80,6,137,"68,33,126,106,38","112,6,100,53,92"
5438306100,4557799775,False,1590584166,2500,4743.0,4.0,7,22,80,8,135,"7,3,104,129,11","36,61,95,53,19"
5438306203,4557787443,False,1590584208,2220,5793.0,2.0,7,22,80,5,153,"106,13,67,48,62","64,129,17,93,45"
5438306218,4557917186,True,1590584208,1886,4972.0,6.0,0,22,80,9,154,"39,20,56,104,47","71,15,52,98,35"
5438306619,4557857218,True,1590584222,2199,4734.0,4.0,7,22,80,5,181,"17,119,110,38,18","39,22,98,111,12"
5438312104,4557800651,False,1590584377,2094,5639.0,3.0,7,22,80,6,135,"114,3,104,13,1","70,39,28,31,105"
5438317104,4557910767,True,1590584523,1411,4056.0,1.0,7,22,80,3,131,"93,31,45,106,107","64,38,58,61,54"
5438317718,4557831628,True,1590584550,3206,5336.0,4.0,0,22,80,7,145,"48,13,77,49,30","65,86,100,47,63"
5438321607,4557892809,False,1590584667,2501,6298.0,2.0,7,22,80,5,155,"93,111,96,46,107","8,12,87,129,86"
5438323719,4557937885,True,1590584732,2486,6580.0,4.0,7,3,80,7,223,"128,109,35,39,38","65,7,23,31,77"
5438328400,4557788699,True,1590584863,1445,5939.0,5.0,7,22,80,7,153,"38,3,12,74,19","87,93,107,106,53"
5438333814,4557889438,False,1590585024,1183,5185.0,1.0,7,22,80,5,137,"62,76,3,1,2","126,80,93,51,37"
5438334818,4557816991,False,1590585057,1715,5675.0,2.0,7,22,80,6,132,"128,95,90,126,114","63,77,66,21,28"
5438335912,4557856793,True,1590585088,3237,4948.0,3.0,7,22,80,5,134,"10,8,38,121,87","105,11,129,30,63"
5438338416,4557810433,True,1590585158,1471,5439.0,3.0,7,22,80,3,152,"62,86,126,10,129","95,104,46,7,105"
5438339403,4557834201,False,1590585184,3183,5091.0,6.0,7,3,80,10,227,"95,106,33,51,121","128,75,99,119,114"
5438344401,4557847858,False,1590585338,3151,4540.0,6.0,7,3,80,9,236,"76,119,101,106,99","11,114,29,87,25"
5438350308,4557817567,True,1590585625,1615,4914.0,5.0,7,22,80,6,133,"13,12,104,10,50","106,8,79,100,29"
5438360902,4557816435,False,1590585892,2443,4951.0,5.0,7,22,80,8,151,"70,9,66,74,49","31,56,55,7,39"
5438361913,4557805558,False,1590585915,1697,4980.0,6.0,7,3,80,9,227,"87,21,13,96,12","126,38,112,9,56"
5438366004,4557913927,True,1590586006,3083,6496.0,2.0,7,22,80,4,131,"121,8,40,46,88","53,93,56,29,64"
5438369407,4557860560,False,1590586078,2269,5353.0,6.0,7,22,80,8,138,"11,3,10,13,35","90,62,38,106,67"
5438370212,4557854632,False,1590586097,2617,4921.0,4.0,7,3,80,10,236,"38,106,70,86,90","35,8,11,23,21"
