match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5444786417,4563062324,False,1590861379,1939,6499.0,4.0,7,22,80,4,132,"120,30,10,104,73","126,65,38,51,95"
5444788410,4563107163,True,1590861449,3233,5303.0,6.0,7,22,80,10,155,"13,8,121,7,69","9,93,106,5,38"
5444789706,4563065223,False,1590861489,1857,6572.0,6.0,0,22,80,9,155,"80,5,104,50,56","86,95,30,14,119"
5444790618,4563077261,False,1590861529,2441,4608.0,3.0,7,22,80,4,185,"32,34,25,128,110","98,92,43,86,8"
5444793503,4563092497,True,1590861630,2280,5563.0,5.0,9,2,80,9,138,"8,126,86,3,129","119,96,39,31,12"
5444793911,4563086176,True,1590861630,2635,6513.0,5.0,0,22,80,7,135,"84,7,99,13,80","44,104,48,52,113"
5444793917,4563071521,False,1590861625,2026,5034.0,4.0,7,22,80,8,133,"14,86,37,21,48","42,99,87,128,74"
5444797811,4563068930,True,1590861749,1831,4652.0,3.0,7,22,80,6,123,"8,39,9,64,2","54,53,83,14,76"
5444800318,4563082263,False,1590861836,2308,5902.0,4.0,7,22,80,5,193,"1,39,31,100,53","95,79,126,7,11"
5444807617,4563105753,False,1590862090,3040,4318.0,5.0,7,22,80,5,122,"129,76,121,51,42","86,10,126,3,108"
5444810214,4563119072,True,1590862187,2422,6372.0,7.0,1,2,80,10,203,"36,79,77,11,51","86,106,68,108,102"
5444812702,4563094958,True,1590862269,2394,4359.0,4.0,7,22,80,5,132,"53,49,14,58,1","61,32,111,105,129"
5444816409,4563071611,False,1590862399,1280,5299.0,4.0,7,22,80,5,121,"2,39,59,9,106","11,120,5,38,105"
5444818718,4563085983,False,1590862480,1798,4846.0,4.0,7,22,80,6,152,"48,13,7,64,129","67,43,100,39,86"
5444819108,4563111808,False,1590862480,2887,4659.0,2.0,7,22,80,9,137,"128,111,63,70,39","56,10,83,30,110"
5444822415,4563078853,True,1590862625,1320,5499.0,3.0,7,3,80,5,236,"78,84,119,95,65","112,15,56,41,28"
5444824918,4563075580,True,1590862726,1147,5435.0,2.0,7,22,80,4,133,"16,95,21,120,30","114,111,25,1,92"
5444826401,4563102326,True,1590862762,2182,5679.0,3.0,7,22,80,7,155,"19,86,36,12,82","25,31,80,38,70"
